Category,Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,Volatility,Wavelet_Trend,Wavelet_Noise,Wavelet_HighFreq,General_Index,Economic_Score,Market_Sentiment,News_Tag,Close_Next
Finance,2028-01-27,972.4514120162214,973.5290139605793,971.0808069035006,971.5521719726523,2513715,972.2060682842024,972.2808031249085,2.910159586477515,972.2060682842024,-0.6538963115500565,-3.0216176239615606,3811,92.0886157830195,Neutral,Merger,969.0008593435122
Finance,2028-01-28,969.2773119578119,970.955419208645,967.5735387772878,969.0008593435122,4377625,972.2444407380369,971.6844497101091,2.859670838737074,972.2444407380369,-3.2435813945247673,-2.5513126291401704,4346,34.396061358356754,Neutral,Regulation,972.0260275503665
Retail,2028-01-29,971.5577315472447,973.6136637581826,970.278671481245,972.0260275503665,3529661,972.6228216726216,971.746554771974,2.4988364747858642,972.6228216726216,-0.596794122255119,3.025168206854346,2171,90.81320565606308,Negative,Earnings,971.4223112585817
Energy,2028-01-30,971.9754270380116,972.7411571827456,971.1687076603281,971.4223112585817,4638374,972.7463547064621,971.6876014059027,2.3933462053488976,972.7463547064621,-1.324043447880399,-0.6037162917848491,2046,94.48756419105443,Negative,Other,977.0387098299182
Energy,2028-01-31,977.1390591770626,978.1943239304203,975.3055184527271,977.0387098299182,1612840,973.4560942278547,972.660530210269,2.5181941334205957,973.4560942278547,3.58261560206347,5.616398571336504,2625,0.6128647313680791,Negative,Product Launch,976.4102146326034
Tech,2028-02-01,976.5388413431591,978.142417723359,975.2230641237747,976.4102146326034,1832548,973.7075914592691,973.3422910143297,2.686864818758,973.7075914592691,2.7026231733342456,-0.6284951973148054,3810,46.4135187198732,Positive,Other,977.2793172389975
Retail,2028-02-02,977.1070786346212,977.8581962822365,977.0250962572634,977.2793172389975,1382605,974.0759261884459,974.0581139642692,2.9128306954833403,974.0759261884459,3.203391050551545,0.8691026063941081,4254,2.4656055706892888,Negative,Earnings,980.8635371441333
Finance,2028-02-03,980.4888291506547,981.798899569103,980.0084534334138,980.8635371441333,1564772,974.7077459629858,975.2954636333353,3.6243098253890147,974.7077459629858,6.155791181147492,3.5842199051357966,2452,90.86927663029059,Positive,Regulation,985.3757229204515
Energy,2028-02-04,985.5446059699788,986.6145028591845,985.0540023334813,985.3757229204515,1947719,975.5542661487831,977.1282380491746,4.94422385067346,975.5542661487831,9.821456771668409,4.512185776318233,3418,51.84075447345759,Positive,Regulation,989.9987300737243
Health,2028-02-05,989.7261864587266,990.8211110254633,988.5980342959912,989.9987300737243,2392358,977.096760196494,979.4683275081835,6.699058559955286,977.096760196494,12.901969877230385,4.623007153272852,4972,7.494401269849682,Positive,Regulation,992.9154625349106
Finance,2028-02-06,993.8238403496981,993.7704354430912,991.3977262660748,992.9154625349106,3755916,979.23308925272,981.9132611494066,8.012118162453268,979.23308925272,13.68237328219061,2.916732461186257,2753,11.027672827656687,Positive,Regulation,995.4635875865335
Finance,2028-02-07,994.828942033912,996.1241569215377,995.2519945459879,995.4635875865335,1168332,981.879362077022,984.3769568652477,8.60522635562935,981.879362077022,13.584225509511498,2.5481250516229466,4755,38.3509024492739,Positive,Product Launch,997.1486414849359
Finance,2028-02-08,997.9167198713633,998.2771051183049,996.1363617795466,997.1486414849359,4246375,984.391623470479,986.6990813415546,9.063954281393245,984.391623470479,12.75701801445689,1.685053898402316,3008,94.02341928728895,Neutral,Product Launch,999.2053636372691
Retail,2028-02-09,999.1497042128702,1000.9065126932993,997.5761135252172,999.2053636372691,4735658,987.1699287083478,988.9729508498663,8.903503951119395,987.1699287083478,12.03543492892129,2.0567221523332364,4723,69.29091515680808,Positive,Merger,998.6029922046121
Tech,2028-02-10,998.7525350716227,999.0060489606246,996.7306661215101,998.6029922046121,4881819,989.3263569458171,990.72386745982,8.787762709723848,989.3263569458171,9.276635258794954,-0.6023714326570371,4902,86.76188661891324,Positive,Merger,997.4665944377674
Health,2028-02-11,997.8831733210822,999.3354605152743,996.4395587042839,997.4665944377674,1832441,991.4319949263336,991.9498178194467,7.818230704235574,991.4319949263336,6.034599511433839,-1.1363977668446523,4830,36.64566463399797,Neutral,Earnings,997.9598455229456
Tech,2028-02-12,997.6447208754433,999.338020830442,996.0592870757228,997.9598455229456,2010193,993.5000477547283,993.0425501291737,6.233143533487736,993.5000477547283,4.4597977682173,0.4932510851781444,3133,4.321369954999832,Neutral,Merger,998.1194762778957
Retail,2028-02-13,998.551600470245,999.7660227032558,997.0480983369837,998.1194762778957,2177400,995.2256416681046,993.9656276107595,4.491345761098481,995.2256416681046,2.8938346097911563,0.15963075495017165,4731,97.43176372044141,Neutral,Earnings,997.7130201792412
Energy,2028-02-14,996.3592482515506,998.8254015645012,996.9246391900414,997.7130201792412,3870354,996.4593713939836,994.6469717141198,2.896260862804419,996.4593713939836,1.2536487852576101,-0.40645609865453025,4911,1.7172990662369547,Negative,Earnings,999.6057950741547
Retail,2028-02-15,999.2458003075437,1001.1648284770029,997.9093888170489,999.6057950741547,3913189,997.4200778940267,995.5485759613988,1.9557740378038915,997.4200778940267,2.1857171801279947,1.8927748949134866,3225,94.7651653081089,Negative,Earnings,1002.0164054912957
Tech,2028-02-16,1001.5543740876252,1002.0488062859746,1001.0304400703795,1002.0164054912957,4780895,998.3301721896651,996.7245449668346,1.7313264138224072,998.3301721896651,3.6862333016306366,2.410610417141015,2167,36.86774238491447,Positive,Regulation,1002.6932192638794
Tech,2028-02-17,1002.0664662576935,1004.3299801134385,1001.7494142427504,1002.6932192638794,3003649,999.0531353573997,997.8097584753882,1.9023241757462075,999.0531353573997,3.640083906479731,0.6768137725837278,2085,1.009040502188152,Positive,Other,1006.1482794259899
Tech,2028-02-18,1006.0408020069505,1006.2285571441606,1005.1676544471703,1006.1482794259899,4790843,999.9530991515051,999.3258531936794,2.8123568519307596,999.9530991515051,6.195180274484869,3.455060162110499,3677,68.91572317245083,Positive,Other,1004.3649011977229
Finance,2028-02-19,1004.5577761818138,1006.1447279504487,1002.6713311939834,1004.3649011977229,1267724,1000.4690529075503,1000.2420437398691,3.1167462677069593,1000.4690529075503,3.89584829017258,-1.7833782282669972,3982,98.05403040313541,Positive,Product Launch,1004.4775822791635
Finance,2028-02-20,1004.8289122784131,1006.4615077736407,1002.8136991957874,1004.4775822791635,1901334,1001.0565119150057,1001.0121416561044,3.2755323570205435,1001.0565119150057,3.4210703641577993,0.11268108144054167,2848,96.56257228375925,Neutral,Earnings,1003.5439376379578
Finance,2028-02-21,1003.664376016558,1004.1320725623114,1002.7368976530773,1003.5439376379578,3364696,1001.6642462350246,1001.4724681982594,3.094230817963363,1001.6642462350246,1.8796914029331901,-0.9336446412056603,3486,16.093701120241843,Negative,Regulation,1000.3108644038117
Retail,2028-02-22,999.9780176713649,1000.7315015163833,999.6442646840707,1000.3108644038117,2743579,1001.8993481231113,1001.2612675083598,2.8621031109829658,1001.8993481231113,-1.5884837192995747,-3.2330732341461044,2441,18.1247806066155,Neutral,Merger,1000.6455030321263
Retail,2028-02-23,1000.8300112510389,1002.1762297598424,999.661646984048,1000.6455030321263,1751545,1002.1519507985344,1001.1493103308627,2.5899661771858624,1002.1519507985344,-1.5064477664080869,0.3346386283145648,2270,56.55389146196601,Negative,Merger,1000.9020080153597
Tech,2028-02-24,1000.9641508627851,1001.4080606972002,999.7564629958855,1000.9020080153597,2045962,1002.470849582146,1001.1043462734985,2.139901627207024,1002.470849582146,-1.5688415667863183,0.25650498323341253,3600,63.73048264283244,Neutral,Product Launch,1004.4289075018439
Health,2028-02-25,1004.8969355858119,1006.1600322681883,1003.9522330805879,1004.4289075018439,1127319,1002.953160824915,1001.7088119513795,1.9582254694040928,1002.953160824915,1.4757466769289067,3.52689948648424,2343,73.94179136658656,Positive,Product Launch,1006.1905308709535
Energy,2028-02-26,1006.5789992224193,1006.3962160552684,1004.6026207015223,1006.1905308709535,1512193,1003.3705733628809,1002.5236699367565,2.1698065682503453,1003.3705733628809,2.819957508072548,1.761623369109543,3206,18.10503604721475,Negative,Earnings,1004.642157222295
Retail,2028-02-27,1004.6573954292554,1004.8940676150538,1003.6691916908302,1004.642157222295,2527965,1003.5654671587224,1002.9088494432181,2.1896429417729935,1003.5654671587224,1.0766900635726415,-1.548373648658412,4550,95.90070867644344,Positive,Earnings,1008.8503423549635
Health,2028-02-28,1008.4017158518828,1010.8086454651647,1008.1822512581235,1008.8503423549635,1106960,1003.8356734516198,1003.9891208817172,2.659985341162168,1003.8356734516198,5.014668903343704,4.2081851326684045,4541,63.873925628923786,Negative,Merger,1011.7924097460142
Health,2028-02-29,1011.4659346680982,1013.1400875425542,1011.5787677600862,1011.7924097460142,1039015,1004.5784243064488,1005.4079006752256,3.6695818754327645,1004.5784243064488,7.213985439565363,2.9420673910507276,3257,84.70469188705549,Negative,Merger,1013.4566051529514
Tech,2028-03-01,1013.1817104731324,1015.1503796018093,1012.9789148321441,1013.4566051529514,2382433,1005.4763265938276,1006.8713014893576,4.618105926272285,1005.4763265938276,7.9802785591238035,1.6641954069372105,4291,54.00657152841718,Positive,Merger,1013.5036369552517
Finance,2028-03-02,1013.3460037882936,1014.1522957099548,1011.6050746117398,1013.5036369552517,1728165,1006.4722965255571,1008.0771806649747,5.193223625597406,1006.4722965255571,7.031340429694637,0.047031802300352865,3532,41.427684758988256,Positive,Merger,1012.0847584818048
Tech,2028-03-03,1012.2187836955997,1013.437725980846,1011.4745591081657,1012.0847584818048,1932478,1007.6496859333563,1008.8058311771256,4.97102906708897,1007.6496859333563,4.435072548448488,-1.4188784734469664,2266,97.7182906594996,Positive,Other,1011.8403449296627
Finance,2028-03-04,1012.1979321247268,1013.02882858428,1011.5026263509286,1011.8403449296627,3242261,1008.76917012311,1009.3575609503141,4.451850627309703,1008.76917012311,3.0711748065526763,-0.2444135521420776,3653,58.212137081983606,Neutral,Earnings,1014.5178421690711
Tech,2028-03-05,1014.4922828225634,1015.724142409317,1013.5964965857611,1014.5178421690711,3574660,1010.1307535384813,1010.2957938991789,3.8149801625099315,1010.1307535384813,4.387088630589801,2.6774972394083534,2892,86.68735827991789,Negative,Earnings,1018.7870147809402
Tech,2028-03-06,1018.7950771748905,1020.1520797000156,1018.1728392942198,1018.7870147809402,2834927,1011.566564266391,1011.8396522413173,4.120287864423242,1011.566564266391,7.22045051454927,4.26917261186918,4248,95.329239636629,Negative,Merger,1022.3735018374846
Health,2028-03-07,1022.4451549899845,1023.5242201837427,1022.3031833369422,1022.3735018374846,1933671,1013.184861363044,1013.7548976224384,4.881828646881982,1013.184861363044,9.188640474440604,3.5864870565443425,2238,67.53546270086592,Negative,Regulation,1021.8958029939121
Retail,2028-03-08,1021.6378503373459,1022.7539277325174,1021.2495125593532,1021.8958029939121,2137330,1014.9102259402056,1015.2350622354336,4.565865370774851,1014.9102259402056,6.985577053706493,-0.4776988435725116,2914,54.8938678518675,Positive,Merger,1020.156568127334
Energy,2028-03-09,1019.6938719985126,1020.7084135160951,1019.0683508794551,1020.156568127334,3318927,1016.0408485174428,1016.1298814885064,4.290078766597509,1016.0408485174428,4.115719609891244,-1.7392348665780446,3438,0.351085091065062,Negative,Product Launch,1020.9383406211564
Tech,2028-03-10,1020.060621672501,1022.4755032829828,1019.8349158771165,1020.9383406211564,4451020,1016.9554416049571,1017.0041467853517,4.258512705505078,1016.9554416049571,3.982899016199326,0.7817724938223591,4531,4.001964073900599,Negative,Regulation,1017.9014618900306
Tech,2028-03-11,1017.5538872109922,1018.354006750037,1017.1883440476769,1017.9014618900306,3824665,1017.3999272786648,1017.1672949862024,4.081010181139638,1017.3999272786648,0.5015346113658552,-3.0368787311257393,3460,20.085121605111635,Positive,Product Launch,1019.0477973184002
Finance,2028-03-12,1019.284370045034,1020.432505930709,1018.153191805895,1019.0477973184002,3774046,1017.9543433149796,1017.5092045011475,3.8636830853671533,1017.9543433149796,1.093454003420561,1.1463354283695253,4293,18.600843185599526,Positive,Regulation,1019.2525921458029
Health,2028-03-13,1018.9011364267831,1019.7192577911015,1017.3215563093333,1019.2525921458029,1746355,1018.6711266813796,1017.8261840729028,3.273599154630244,1018.6711266813796,0.5814654644232178,0.2047948274026794,3881,25.475879519984534,Negative,Product Launch,1018.8205191420664
Energy,2028-03-14,1018.7016156233534,1020.0711794819753,1018.0658221876057,1018.8205191420664,4006374,1019.3691441026198,1018.0069722672961,2.2345399325366047,1019.3691441026198,-0.5486249605534113,-0.43207300373649105,4199,30.493463769766084,Neutral,Merger,1016.1311130075328
Retail,2028-03-15,1016.3643286512389,1017.6252695417909,1015.6146593810129,1016.1311130075328,2921086,1019.5304711864661,1017.6659069473391,1.8746249708904132,1019.5304711864661,-3.399358178933312,-2.689406134533556,3415,36.00654935507283,Positive,Merger,1017.6583132206722
Tech,2028-03-16,1017.9186579688835,1018.0957409984853,1017.1713791325387,1017.6583132206722,4202607,1019.4176010304391,1017.6645262697632,1.9565508294538958,1019.4176010304391,-1.7592878097668745,1.5272002131393947,4258,42.053769006887656,Neutral,Regulation,1017.0929115413484
Energy,2028-03-17,1016.5531451152654,1017.212798143071,1016.1773823159401,1017.0929115413484,1119894,1018.8895420008255,1017.5605963191422,1.7742350021656148,1018.8895420008255,-1.7966304594771145,-0.565401679323827,2366,9.886633845601466,Neutral,Product Launch,1015.2530778699278
Energy,2028-03-18,1015.7516075481547,1015.5150253559161,1013.7340375724939,1015.2530778699278,3687279,1018.2252694884271,1017.1410475101941,1.7671343750606037,1018.2252694884271,-2.9721916184993233,-1.8398336714205925,4991,4.236193195278204,Neutral,Other,1010.0085534433645
Finance,2028-03-19,1010.5722284880422,1011.2205473779065,1009.5965770749875,1010.0085534433645,2078332,1017.2104680200302,1015.8442304071341,3.0109275615049897,1017.2104680200302,-7.201914576665786,-5.244524426563316,3593,67.39444490730234,Neutral,Regulation,1010.4535236332632
Health,2028-03-20,1009.888598704654,1012.1524164457147,1009.0349313789817,1010.4535236332632,1668043,1016.1619863212409,1014.8641019027939,3.3723926161043094,1016.1619863212409,-5.708462687977658,0.44497018989875414,2085,53.73348248430777,Positive,Regulation,1014.4980268266027
Energy,2028-03-21,1014.0861083917821,1014.5880204690735,1014.4557271799039,1014.4980268266027,2229133,1015.8216428148983,1014.7975427980318,3.348995480184939,1015.8216428148983,-1.3236159882956144,4.0445031933394375,3736,44.41442022201196,Negative,Earnings,1018.3205452556984
Health,2028-03-22,1018.9160905972716,1019.7888477737818,1017.4826792997305,1018.3205452556984,2277879,1015.748917608628,1015.4380886994256,3.2783038891847753,1015.748917608628,2.5716276470704997,3.822518429095794,3657,63.443994116835235,Negative,Regulation,1017.9063527425259
Tech,2028-03-23,1017.8329259818983,1018.5889900344259,1016.3546226121204,1017.9063527425259,2452817,1015.6142936683002,1015.8868639799894,3.143300504424505,1015.6142936683002,2.2920590742256763,-0.41419251317256567,4041,82.76794072035405,Positive,Other,1017.2019286218023
Health,2028-03-24,1016.0920396480764,1018.1589853616413,1016.5244627102534,1017.2019286218023,1674075,1015.4524346162738,1016.1259666421371,2.9981802254732886,1015.4524346162738,1.7494940055285042,-0.7044241207236155,4493,42.76929091162046,Positive,Merger,1018.6394771339524
Retail,2028-03-25,1017.9396363815861,1020.4971962336435,1017.5120029310616,1018.6394771339524,1987601,1015.7032710289157,1016.5829685497399,3.16173666363243,1015.7032710289157,2.9362061050367174,1.4375485121501015,2619,64.11194650519793,Neutral,Product Launch,1017.1427062555758
Energy,2028-03-26,1017.0180214429896,1017.8066492650476,1016.732747789924,1017.1427062555758,1491599,1015.6517103324062,1016.68473904171,3.1303604215165715,1015.6517103324062,1.4909959231696348,-1.4967708783765374,4351,95.35722238351588,Neutral,Earnings,1018.2462900552148
Finance,2028-03-27,1017.6647687300725,1019.1769639230938,1016.7622992729624,1018.2462900552148,1495283,1015.7670481837928,1016.9686574078017,3.2096064509721707,1015.7670481837928,2.479241871422005,1.1035837996389546,2131,83.96244958615607,Positive,Product Launch,1020.2784506119841
Finance,2028-03-28,1020.0717387266659,1020.3058154415055,1020.1738924054466,1020.2784506119841,3714383,1016.2695854579985,1017.5704379903802,3.5004334873931744,1016.2695854579985,4.008865153985653,2.032160556769327,2903,42.600081050240945,Negative,Merger,1023.2323170597527
Health,2028-03-29,1023.2485151665945,1023.3955144997624,1021.5272317700018,1023.2323170597527,1742476,1017.591961819637,1018.5998705484479,3.367650490714671,1017.591961819637,5.640355240115696,2.9538664477686325,2987,64.4716837814743,Neutral,Regulation,1023.5320089067928
Finance,2028-03-30,1024.2631362088102,1024.0491920890624,1023.1356161339495,1023.5320089067928,1148188,1018.8998103469901,1019.4966229772378,2.774723417655767,1018.8998103469901,4.6321985598027595,0.2996918470400942,3221,17.707092191593976,Positive,Other,1023.6246614064389
Finance,2028-03-31,1023.479434448325,1023.680365888081,1021.8758653430223,1023.6246614064389,1561032,1019.8124738049737,1020.2471754189107,2.664807349688292,1019.8124738049737,3.8121876014652116,0.09265249964607847,4094,56.05221848950899,Positive,Earnings,1022.3686962329258
Finance,2028-04-01,1022.9049671327122,1023.6314468850223,1021.6636377503247,1022.3686962329258,3221849,1020.2172889026966,1020.6329064760043,2.719894882979746,1020.2172889026966,2.1514073302291763,-1.2559651735131183,3763,98.13282911384428,Positive,Other,1021.214935524846
Energy,2028-04-02,1021.9293156058644,1022.0677322384493,1019.769568375897,1021.214935524846,4626523,1020.5481471809286,1020.7387299394301,2.6064163224557695,1020.5481471809286,0.6667883439174602,-1.1537607080797443,4804,51.83151152025223,Neutral,Other,1021.261977741043
Retail,2028-04-03,1021.9791325757191,1022.358268146499,1020.6235271454706,1021.261977741043,4786088,1020.9541520928527,1020.8338659033597,2.32867701953284,1020.9541520928527,0.3078256481902599,0.047042216196928166,3226,92.76382991901473,Positive,Other,1022.4967087546753
Tech,2028-04-04,1022.639086051368,1022.846003126468,1020.684885412206,1022.4967087546753,3492492,1021.3398752549249,1021.1362009672353,2.219573714419255,1021.3398752549249,1.1568334997504053,1.234731013632313,3284,40.73349205032607,Negative,Other,1024.823878007142
Tech,2028-04-05,1023.8422334332224,1025.4157420660151,1024.5706037561051,1024.823878007142,3333180,1022.1079924300815,1021.8066877017636,1.9137100350507144,1022.1079924300815,2.715885577060476,2.3271692524666605,2689,99.88448271846312,Positive,Merger,1023.7175201057812
Tech,2028-04-06,1023.9479325384831,1025.0451690554867,1023.3604805272361,1023.7175201057812,3790563,1022.6551154351382,1022.1541117752214,1.4001973338873464,1022.6551154351382,1.0624046706429908,-1.1063579013607523,3047,57.92200352275578,Neutral,Other,1027.2028972437001
Health,2028-04-07,1027.727097187607,1029.133502690961,1026.2168369933825,1027.2028972437001,2055752,1023.3475600983098,1023.0720727694902,1.7601755198311042,1023.3475600983098,3.8553371453903083,3.485377137918931,2686,4.226899423593455,Negative,Other,1027.160650041615
Health,2028-04-08,1027.1201164888973,1027.2614835888196,1026.9967731635388,1027.160650041615,4922381,1023.7403933964961,1023.8154504553311,2.130914115315475,1023.7403933964961,3.420256645119025,-0.042247202085036406,2785,58.67547966913881,Negative,Merger,1027.6179154529182
Retail,2028-04-09,1028.4902073879557,1029.3986840946286,1027.2259550835147,1027.6179154529182,2506610,1024.1489840511085,1024.5068077276196,2.453782673383207,1024.1489840511085,3.468931401809641,0.4572654113030694,2339,27.457269567959663,Positive,Product Launch,1026.6234920946226
Health,2028-04-10,1027.0534088753564,1027.777254497245,1024.7359593301985,1026.6234920946226,1513611,1024.448867119927,1024.8916594307111,2.5633836567623978,1024.448867119927,2.174624974695689,-0.9944233582955349,2411,3.248132203589471,Positive,Merger,1022.2750115740768
Retail,2028-04-11,1022.5591482626531,1023.402850707588,1020.322032251781,1022.2750115740768,4295476,1024.439498654042,1024.4159052749592,2.571987585925099,1024.439498654042,-2.16448707996517,-4.348480520545877,3996,82.08533046946633,Negative,Regulation,1024.5431023667988
Retail,2028-04-12,1025.0862927224018,1025.5436594372143,1023.790583708138,1024.5431023667988,2093753,1024.7723153382371,1024.43903201893,2.310395304841402,1024.7723153382371,-0.22921297143830088,2.2680907927220915,2285,27.572963698075593,Positive,Merger,1026.5167901609839
Health,2028-04-13,1026.6834750866144,1026.6555783327922,1024.670218118956,1026.5167901609839,2532088,1025.2977965802315,1024.816806226576,2.0000209772710487,1025.2977965802315,1.2189935807523398,1.9736877941850253,3109,79.65485540464985,Neutral,Product Launch,1026.4541350467473
Energy,2028-04-14,1025.2077297970495,1026.6338887502195,1025.3644856954004,1026.4541350467473,4256351,1025.6935392094388,1025.114502375698,1.7614911152722208,1025.6935392094388,0.7605958373085286,-0.06265511423657699,2849,28.821758295586697,Negative,Regulation,1027.0881164811972
Tech,2028-04-15,1026.838547005462,1028.2899404925154,1026.5486315494497,1027.0881164811972,4671013,1025.9199630568442,1025.4733413039705,1.782679509927008,1025.9199630568442,1.1681534243530223,0.6339814344498791,2429,19.432635387377427,Positive,Regulation,1028.6199949166053
Health,2028-04-16,1029.2185789302291,1029.3019120594763,1027.215197474444,1028.6199949166053,3549698,1026.4102105379266,1026.0454601426313,1.7838007885773401,1026.4102105379266,2.2097843786787053,1.531878435408089,3604,97.39355741044274,Negative,Earnings,1025.9949032028321
Retail,2028-04-17,1025.5911075327829,1027.8294393359874,1024.6770995896825,1025.9949032028321,1961273,1026.2894111338396,1026.0362679717587,1.7649586173544523,1026.2894111338396,-0.2945079310075016,-2.625091713773145,2030,36.164532775501954,Positive,Other,1025.4367978481396
Health,2028-04-18,1025.3250615955212,1026.2499789228584,1023.4585472099221,1025.4367978481396,1496184,1026.1170259144924,1025.927273403828,1.7545634414548013,1026.1170259144924,-0.6802280663528109,-0.5581053546925432,2602,60.13762114431604,Positive,Regulation,1027.5253272073833
Health,2028-04-19,1027.0029090504318,1027.8118901247885,1026.9952326325647,1027.5253272073833,2034549,1026.1077670899388,1026.217828640838,1.7459865628058964,1026.1077670899388,1.4175601174445092,2.0885293592436938,2439,60.998149281447155,Neutral,Regulation,1025.5167483610448
Retail,2028-04-20,1026.4087096586456,1026.946186028049,1024.1726293557215,1025.5167483610448,3741619,1025.997092716581,1026.0903594990573,1.7447401712244703,1025.997092716581,-0.48034435553609,-2.0085788463384233,2984,56.04734821735018,Positive,Product Launch,1026.603864225378
Energy,2028-04-21,1027.4446104540868,1027.19057106826,1026.499816715319,1026.603864225378,3344591,1026.429977981711,1026.183723994752,1.1565010203470996,1026.429977981711,0.1738862436668569,1.0871158643331,3372,91.46957435212147,Positive,Regulation,1024.3907006161312
Energy,2028-04-22,1023.9487661685608,1025.441641230843,1024.1634085387377,1024.3907006161312,4093309,1026.414737806644,1025.8577197440936,1.1847869686071082,1026.414737806644,-2.0240371905128995,-2.213163609246749,3918,67.44410713668685,Positive,Product Launch,1025.8235605809982
Energy,2028-04-23,1025.8972095811928,1027.2192261520086,1025.815723831096,1025.8235605809982,1644691,1026.3454148486458,1025.851508987167,1.198355380088051,1026.3454148486458,-0.5218542676475408,1.4328599648670206,2411,40.373300410493016,Neutral,Other,1026.2522776164033
Tech,2028-04-24,1025.9120305925212,1028.0528058388074,1024.253356254284,1026.2522776164033,1095287,1026.3252291056112,1025.9243760106644,1.1980206070018968,1026.3252291056112,-0.07295148920798056,0.42871703540504313,2527,86.2380384524274,Positive,Earnings,1023.5220139845923
Finance,2028-04-25,1023.829486304108,1025.1063963741956,1021.9174665902973,1023.5220139845923,4265302,1025.9686188559508,1025.4875829150149,1.449965115997165,1025.9686188559508,-2.446604871358545,-2.730263631810999,2309,18.10628991159644,Positive,Earnings,1026.3514926935068
Energy,2028-04-26,1026.606334232128,1027.7042148292521,1024.7780466640397,1026.3514926935068,3877903,1025.741768633641,1025.6446574201952,1.1315562864843607,1025.741768633641,0.6097240598658118,2.8294787089145075,4996,54.42367576104174,Positive,Other,1025.3823095399107
Finance,2028-04-27,1025.7881623257174,1026.741575904701,1024.3628573893343,1025.3823095399107,2170085,1025.680509267349,1025.5969578055979,1.1329108671276642,1025.680509267349,-0.2981997274382593,-0.9691831535960773,3811,95.05503719437563,Negative,Other,1024.2618046658818
Finance,2028-04-28,1024.4277638897356,1026.1536539539459,1023.6616705000708,1024.2618046658818,2396167,1025.563009949123,1025.3542026892858,1.2186809758570865,1025.563009949123,-1.3012052832411882,-1.1205048740289385,3361,62.53976298804127,Neutral,Merger,1025.1629430603439
Energy,2028-04-29,1026.6306461635381,1025.754591255337,1024.8604144914186,1025.1629430603439,4594909,1025.326771534419,1025.3194282112963,1.0065302609496365,1025.326771534419,-0.16382847407521695,0.901138394462123,4721,81.69684504748761,Negative,Regulation,1027.9602177592012
Finance,2028-04-30,1027.446255876696,1027.9624419475936,1027.3908682815083,1027.9602177592012,2391864,1025.5711184742345,1025.7995717654608,1.3089360416447324,1025.5711184742345,2.3890992849667327,2.7972746988573363,4038,65.35607255451929,Neutral,Regulation,1026.4285741212443
Tech,2028-05-01,1025.573272444026,1026.9724832400407,1025.676631677386,1026.4285741212443,2821369,1025.5535894638213,1025.9139358301486,1.2946649411279896,1025.5535894638213,0.874984657423056,-1.531643637956904,4484,83.93708635378904,Neutral,Regulation,1027.0519338209403
Tech,2028-05-02,1026.8553887205896,1027.4877165801938,1025.5393136269797,1027.0519338209403,2241165,1025.8197127843023,1026.120844555747,1.3025583762330923,1025.8197127843023,1.232221036638066,0.6233596996960387,2703,94.44878798452436,Negative,Product Launch,1028.4095668216014
Health,2028-05-03,1027.6255726888212,1029.7332359918294,1027.3302432437952,1028.4095668216014,2927701,1026.0783134083626,1026.5369758768113,1.5387047660208892,1026.0783134083626,2.3312534132387555,1.3576330006610533,2662,27.29217275327368,Neutral,Merger,1030.2957780361278
Energy,2028-05-04,1029.5495469011248,1031.5632012356589,1030.1408107830168,1030.2957780361278,3453611,1026.482663450335,1027.2203944512323,2.0393426497855276,1026.482663450335,3.813114585792846,1.8862112145263836,2364,16.966108125671887,Neutral,Regulation,1031.1486611466821
Finance,2028-05-05,1030.6480038195832,1032.3355839120916,1031.1126031287642,1031.1486611466821,1488720,1027.245328166544,1027.9346247594958,2.226601309891663,1027.245328166544,3.9033329801382024,0.8528831105543304,2922,48.39907503325399,Negative,Product Launch,1030.9146054685157
Retail,2028-05-06,1030.4535110158,1030.9470923549345,1030.7099411094475,1030.9146054685157,4959547,1027.7016394440448,1028.4764394338629,2.47660688095291,1027.7016394440448,3.2129660244709157,-0.2340556781664418,4160,70.18624268242158,Positive,Product Launch,1029.7594250272182
Retail,2028-05-07,1029.2821159762432,1031.2169811361196,1028.9384275998234,1029.7594250272182,2052666,1028.1393509927757,1028.7097095417457,2.4069693043378386,1028.1393509927757,1.6200740344424958,-1.1551804412974889,2175,22.71912531822161,Neutral,Earnings,1030.431712793311
Health,2028-05-08,1030.6908222685336,1031.078773618282,1028.5653269592128,1030.431712793311,2955854,1028.7563418055186,1029.0228010420303,2.0697367402498257,1028.7563418055186,1.6753709877923484,0.6722877660927224,3172,0.4101450430167075,Negative,Product Launch,1028.7874347693396
Health,2028-05-09,1028.5343402387969,1030.117546747353,1027.5126298069213,1028.7874347693396,2466737,1029.118790976418,1028.9800071742684,1.6441495532533932,1029.118790976418,-0.3313562070784428,-1.6442780239713102,3201,34.293511583670536,Neutral,Other,1023.4447338023504
Health,2028-05-10,1023.3549765149141,1024.5578906593546,1021.8410820025994,1023.4447338023504,4972399,1028.6672425807333,1027.9735938339197,2.429968521964804,1028.6672425807333,-5.222508778382917,-5.342700966989241,2935,96.88593354677884,Negative,Product Launch,1024.8178534106657
Energy,2028-05-11,1025.2649697979161,1025.5033152615215,1023.8851042216567,1024.8178534106657,3100895,1028.5061705096753,1027.3998228478736,2.6392221402449785,1028.5061705096753,-3.6883170990095095,1.3731196083153918,2381,69.49674606058467,Positive,Other,1027.1257230928381
